Observation ID,PLW 99S,PLW Pix > 20,PLW PASS,PMW 99S,PMW Pix > 20,PMW PASS,PSW 99S,PSW Pix > 20,PSW PASS,Total Pass
1342216940,22.218466,1187,1,48.73149,24554,1,73.14303,283179,1,3
1342251688,22.215525,19861,1,48.715927,854968,1,76.70499,2369834,1,3
1342265322,22.211376,271,1,50.386204,1955,1,83.35829,22502,1,3
1342250800,22.197313,14953,1,48.22532,840905,1,74.89922,2369637,1,3
1342240311,22.190073,292,1,59.338867,7162,1,124.290306,18928,1,3
1342250801,22.122532,13498,1,47.95632,854191,1,74.52111,2367100,1,3
1342254460,22.093275,7811,1,46.89076,602649,1,71.4943,2287254,1,3
1342254641,22.035488,261,1,52.058994,40037,1,89.509964,111588,1,3
1342229103,22.017708,105,1,46.54422,4483,1,66.140045,18939,1,3
1342239919,21.978188,156,1,56.479633,7184,1,110.53799,18974,1,3
1342240290,21.965797,279,1,58.097992,7150,1,117.295006,18999,1,3
1342220628,21.96389,365,1,50.491234,7151,1,85.26464,18950,1,3
1342259408,21.963318,366,1,48.642197,36597,1,76.017105,110751,1,3
1342216941,21.949331,395,1,47.49835,7233,1,71.41392,89894,1,3
1342203631,21.929672,358,1,49.06962,22147,1,76.94789,133922,1,3
1342203625,21.768826,389,1,48.824314,17973,1,78.7837,133944,1,3
1342253393,21.762533,9120,1,47.489285,853177,1,74.508675,2370633,1,3
1342198593,21.73893,1288,1,49.42355,157987,1,80.312485,454533,1,3
1342256689,21.734673,268,1,52.785896,39865,1,92.17619,110319,1,3
1342254461,21.677168,6770,1,45.785683,594588,1,69.707924,2268585,1,3
1342266665,21.650072,229,1,51.31349,1965,1,98.52991,42736,1,3
1342239915,21.589384,192,1,53.997433,7141,1,104.23836,18910,1,3
1342202205,21.583845,379,1,49.899643,11777,1,84.00899,64327,1,3
1342190615,21.495005,920,1,49.043034,75573,1,83.03321,422598,1,3
1342203608,21.33129,159,1,49.261032,16647,1,80.81694,44608,1,3
1342190614,21.207998,938,1,48.905205,59532,1,82.87018,433955,1,3
1342253394,21.173733,7956,1,45.226994,853557,1,68.71712,2368338,1,3
1342256688,21.16205,295,1,51.38338,40855,1,93.129166,110341,1,3
1342226967,21.084305,122,1,49.02099,8800,1,81.031815,23113,1,3
1342204949,21.05306,449,1,51.117718,13766,1,91.194534,36709,1,3
1342190618,20.916605,2923,1,45.591953,86917,1,68.7962,785463,1,3
1342191181,20.829557,462,1,31.566727,2887,1,44.011955,242345,1,3
1342198592,20.798357,1018,1,46.67753,158833,1,74.61005,450694,1,3
1342216934,20.764406,636,1,46.57756,59185,1,75.1593,279648,1,3
1342256686,20.732447,303,1,46.08005,8936,1,73.52892,23548,1,3
1342192091,20.605043,148,1,55.439808,18185,1,114.96515,54672,1,3
1342190617,20.320673,2923,1,44.5686,91146,1,67.41454,871828,1,3
1342216922,20.297773,452,1,45.523285,24962,1,73.167694,156439,1,3
1342250790,20.237658,3254,1,43.348473,537362,1,65.9559,1523640,1,3
1342254463,19.967836,4287,1,43.12751,738262,1,66.761635,2354193,1,3
1342254462,19.956427,4276,1,43.137405,752100,1,66.61261,2358688,1,3
1342201446,19.832458,304,1,45.90841,65984,1,79.27179,179849,1,3
1342227690,19.546652,216,1,46.4235,49014,1,83.188774,133337,1,3
1342188680,19.480179,2193,1,43.613735,266168,1,69.01909,1387087,1,3
1342188679,19.44659,2237,1,43.567696,267403,1,68.81622,1405597,1,3
1342250791,19.333035,1670,1,41.36811,538121,1,62.895233,1517807,1,3
1342216948,19.301966,167,1,45.832264,48948,1,78.3619,133179,1,3
1342251926,19.299187,2801,1,42.166897,725478,1,66.238266,2367837,1,3
1342254508,19.295776,3438,1,42.932495,656704,1,68.51811,2272261,1,3
1342219982,19.279371,383,1,41.344612,72414,1,62.622086,282468,1,3
1342216926,19.114237,400,1,42.932102,78062,1,68.416,283023,1,3
1342250648,19.10918,2589,1,42.031105,753950,1,66.01239,2364448,1,3
1342254507,19.084213,3213,1,42.558033,678513,1,68.304405,2287187,1,3
1342250649,19.081171,2535,1,41.949013,771335,1,65.96213,2359294,1,3
1342202217,18.887472,4989,1,46.03972,87104,1,89.58039,676681,1,3
1342251927,18.863,1904,1,41.184628,713195,1,64.60494,2366768,1,3
1342250241,18.811954,2640,1,40.60212,422980,1,64.804596,2177464,1,3
1342227725,18.64719,176,1,44.535267,48785,1,79.062904,132946,1,3
1342187188,18.485413,4196,1,44.95253,70068,1,88.45466,501647,1,3
1342222831,18.247145,151,1,43.100918,50415,1,75.14558,230982,1,3
1342195708,17.767056,3876,1,43.146282,70855,1,84.15743,533140,1,3
1342216930,17.572083,193,1,40.69686,60449,1,67.967224,276896,1,3
1342250240,17.380634,1394,1,37.573124,447884,1,58.56806,2239765,1,3
1342259405,17.252035,125,1,41.92756,30796,1,76.91081,111518,1,3
1342202225,16.523949,3170,1,41.58095,70739,1,85.04483,556333,1,3
1342226979,16.251133,142,1,37.32687,1606,1,63.827316,13504,1,3
1342202088,16.209597,525,1,34.989162,4851,1,53.55021,44593,1,3
1342250765,16.143513,286,1,36.64624,321372,1,59.245415,1061845,1,3
1342187189,16.069513,2956,1,38.790813,57027,1,76.57119,479449,1,3
1342202089,15.931279,515,1,34.392605,4647,1,53.01466,69288,1,3
1342222136,15.611647,164,1,37.263474,4919,1,68.011955,29187,1,3
1342202216,14.929554,2667,1,34.545788,41652,1,64.89485,356141,1,3
1342254062,14.766812,475,1,31.630163,627188,1,48.94181,2366303,1,3
1342254061,14.618397,482,1,31.452333,614831,1,48.672523,2368188,1,3
1342211293,14.566334,665,1,33.33427,30242,1,56.336163,380890,1,3
1342195683,14.216448,2336,1,33.834206,32825,1,64.595894,293859,1,3
1342206679,14.054034,1784,1,31.792507,61094,1,51.820354,828832,1,3
1342202203,13.860981,2069,1,32.480286,33229,1,61.1412,238960,1,3
1342206680,13.840961,1783,1,31.280537,59665,1,51.189804,839257,1,3
1342195707,13.80818,1732,1,33.988613,44702,1,66.99242,427793,1,3
1342195669,13.058228,1578,1,30.965528,30808,1,57.555714,228472,1,3
1342212300,12.846992,298,1,30.091671,26427,1,51.56758,393910,1,3
1342224989,12.7125435,383,1,29.757517,12385,1,52.630936,92649,1,3
1342224990,12.669665,381,1,29.8662,12348,1,52.492294,92342,1,3
1342203564,12.542481,154,1,28.922373,576,1,65.86437,2690,1,3
1342224991,12.454807,370,1,29.246758,11873,1,51.48939,85400,1,3
1342250238,11.944259,160,1,25.8166,110116,1,40.40375,2038578,1,3
1342250239,11.749935,153,1,25.645502,95694,1,40.244034,2011078,1,3
1342195684,11.212044,611,1,27.088573,26256,1,52.02394,280416,1,3
1342202202,10.994061,954,1,25.31992,20002,1,47.273598,161737,1,3
1342186234,10.265987,194,1,23.766691,30116,1,39.654686,836754,1,3
1342186233,10.243787,197,1,23.707493,29666,1,39.606323,813787,1,3
1342198247,9.938114,196,1,23.012676,34660,1,38.437904,909366,1,3
1342198246,9.826941,197,1,22.616098,31366,1,37.98189,789420,1,3
1342202243,9.498986,781,1,22.384953,16736,1,42.164707,280092,1,3
1342205092,9.07657,320,1,19.97782,10075,1,35.225807,87125,1,3
1342198590,8.472983,297,1,18.538065,9220,1,32.403538,71622,1,3
1342198566,7.097816,221,1,15.493302,5480,1,26.371344,61131,1,3
1342195728,6.4539905,316,1,14.771944,3864,1,27.01817,71549,1,3
1342188663,4.567604,148,1,9.438268,580,1,17.441917,2745,1,3
1342247216,4.378979,829,1,5.057385,654,1,9.6083355,14048,1,3
1342236240,3.9154065,492,1,4.6982503,678,1,8.463861,11621,1,3
1342245412,3.5194125,454,1,3.93921,482,1,6.786899,6604,1,3
1342245510,3.1794405,610,1,3.7879345,339,1,6.643206,6759,1,3
1342246580,3.0235863,718,1,4.75226,817,1,8.613002,13547,1,3
1342238251,2.9137297,583,1,4.7053795,541,1,8.422618,10109,1,3
1342236234,2.8762577,358,1,5.0413933,511,1,9.10886,8609,1,3
1342237553,2.8129244,923,1,4.8038917,855,1,8.844979,16054,1,3
1342237550,2.77435,691,1,4.646623,977,1,8.466559,16323,1,3
1342234749,2.7673113,641,1,4.7304497,562,1,8.578754,11330,1,3
1342246632,2.6718676,464,1,4.6888604,720,1,8.5013895,10562,1,3
1342237563,2.6422207,932,1,4.3734274,611,1,8.036424,14722,1,3
1342236232,2.608093,367,1,4.687906,468,1,8.05442,7220,1,3
1342245413,2.4352732,572,1,3.63873,592,1,6.7451525,7663,1,3
1342232365,2.3931282,587,1,3.566546,458,1,6.633165,6400,1,3
1342245512,2.393066,689,1,3.6059463,434,1,6.6574984,6853,1,3
1342245432,2.3877666,605,1,3.6828256,597,1,6.786924,7333,1,3
1342245431,2.3780367,598,1,3.6510155,571,1,6.791881,7272,1,3
1342245511,2.3538847,593,1,3.7750463,423,1,6.5734134,6426,1,3
1342245414,2.3446538,530,1,3.6083355,557,1,6.6996646,7540,1,3
1342245430,2.3442318,542,1,3.609371,551,1,6.7524185,7528,1,3
1342245547,2.3427727,657,1,3.581275,418,1,6.650519,6674,1,3
1342268378,21.24469,83,0,54.07628,7120,1,104.27558,18917,1,2
1342255087,20.535774,37,0,47.11359,7185,1,87.41849,19010,1,2
1342254493,20.463888,44,0,60.97849,579,1,153.16405,3022,1,2
1342266693,20.400763,43,0,48.595108,7145,1,85.33116,18939,1,2
1342237513,20.239254,42,0,58.430008,585,1,159.36662,3093,1,2
1342224023,20.135185,42,0,60.453815,589,1,154.61386,3078,1,2
1342210935,20.065065,48,0,47.700275,8808,1,83.22691,23333,1,2
1342240284,20.058367,39,0,51.375458,7143,1,99.82458,18895,1,2
1342224973,20.031542,42,0,59.67702,594,1,156.45265,3045,1,2
1342239913,20.008953,34,0,49.87312,7137,1,95.06082,18933,1,2
1342210542,19.882036,38,0,47.905758,8883,1,86.962166,23374,1,2
1342247978,19.867033,40,0,59.11009,590,1,158.26045,3089,1,2
1342265305,19.699007,24,0,47.251118,7141,1,82.69122,18822,1,2
1342229204,19.668861,20,0,50.733234,7098,1,100.497314,18679,1,2
1342268390,19.598955,16,0,50.560028,7213,1,100.45654,18900,1,2
1342239795,19.585432,17,0,44.869667,7171,1,73.42113,18936,1,2
1342241132,19.489109,12,0,44.32109,7120,1,72.71006,18955,1,2
1342210944,19.290005,15,0,46.594936,8820,1,85.75231,23234,1,2
1342229195,19.252836,21,0,48.0791,8646,1,89.50732,23005,1,2
1342210943,19.200886,12,0,46.62513,8846,1,85.81456,23366,1,2
1342241133,19.19714,30,0,42.785053,8721,1,70.45054,23196,1,2
1342239817,19.06647,20,0,49.507984,1670,1,94.30568,18971,1,2
1342247259,18.980042,18,0,45.8824,8898,1,83.96511,23588,1,2
1342268383,18.83597,5,0,47.07941,7160,1,88.4976,18802,1,2
1342234914,18.811913,41,0,58.833458,593,1,154.92897,3053,1,2
1342266676,18.724058,34,0,54.947735,1185,1,134.31581,5755,1,2
1342247247,18.562761,7,0,41.336666,7170,1,66.012505,18957,1,2
1342229209,18.20045,20,0,46.247192,2752,1,87.09261,18789,1,2
1342256806,18.184544,0,0,43.949863,8903,1,77.556305,23434,1,2
1342240302,17.931309,4,0,47.92826,7180,1,98.450516,18960,1,2
1342255149,17.735004,4,0,38.893684,8925,1,59.842056,23689,1,2
1342192058,17.66727,3,0,42.696365,90009,1,75.9516,245970,1,2
1342240291,17.444565,0,0,49.27592,7190,1,108.176285,18944,1,2
1342229102,17.236998,1,0,38.7474,6489,1,61.734608,19007,1,2
1342268338,17.226084,4,0,39.196274,2888,1,62.936466,23097,1,2
1342268380,17.14177,0,0,44.30855,8746,1,87.80792,23243,1,2
1342226969,17.093187,0,0,42.652794,8877,1,80.66931,23396,1,2
1342261660,16.77243,72,0,38.499744,39138,1,63.66825,111288,1,2
1342247258,16.730362,13,0,40.575943,20330,1,69.6895,54829,1,2
1342265320,16.581444,75,0,40.97288,41007,1,76.83089,111654,1,2
1342240301,16.486753,4,0,44.539745,7167,1,95.774055,18972,1,2
1342222845,16.421371,26,0,38.24695,10481,1,64.35167,112245,1,2
1342255044,16.388336,1,0,40.49104,7174,1,74.00373,18993,1,2
1342245152,16.232666,1,0,34.645992,8986,1,55.96813,23880,1,2
1342240312,16.100958,0,0,41.49948,7148,1,81.94209,18966,1,2
1342268341,16.08656,0,0,38.870865,1682,1,71.20085,22951,1,2
1342265291,16.070187,0,0,41.340427,7164,1,80.42981,18924,1,2
1342239910,15.956284,0,0,39.842262,8695,1,77.05784,23088,1,2
1342220622,15.948499,28,0,36.906353,27907,1,60.784138,227617,1,2
1342250766,15.941681,23,0,36.398754,324600,1,59.109825,1044738,1,2
1342203562,15.940135,19,0,38.97722,7077,1,71.21351,18654,1,2
1342186116,15.74456,0,0,36.91471,17151,1,63.12612,46373,1,2
1342203565,15.716958,0,0,37.403255,1747,1,66.62979,23171,1,2
1342204851,15.682413,1,0,34.139893,8735,1,55.73251,23182,1,2
1342229187,15.67451,10,0,35.714825,7143,1,64.893715,18931,1,2
1342265293,15.621114,0,0,43.273216,8789,1,94.58137,23393,1,2
1342253396,15.558482,1,0,34.193226,8810,1,55.678265,23398,1,2
1342239905,15.553558,0,0,39.834324,8348,1,79.498955,23053,1,2
1342247251,15.552395,0,0,35.87919,6760,1,60.710194,23522,1,2
1342222828,15.551782,23,0,34.72593,24955,1,55.410587,130602,1,2
1342203636,15.394729,2,0,35.637047,4343,1,61.229317,20002,1,2
1342265299,15.352948,1,0,38.97891,7142,1,74.120766,18925,1,2
1342214757,15.163777,4,0,36.29326,38157,1,65.81697,133572,1,2
1342216927,15.145354,70,0,34.370647,50222,1,55.666462,341723,1,2
1342265321,15.038646,77,0,34.63489,3143,1,56.292786,88693,1,2
1342239904,15.029311,0,0,38.128544,7144,1,74.58948,18974,1,2
1342226978,14.958936,0,0,35.69402,8779,1,64.00854,23160,1,2
1342189431,14.945497,24,0,34.590652,89568,1,58.42341,245764,1,2
1342213452,14.880413,8,0,34.04768,21944,1,55.00084,125316,1,2
1342216936,14.799934,2,0,34.66528,26098,1,59.637314,132979,1,2
1342206202,14.706109,0,0,36.191853,22292,1,67.097694,59418,1,2
1342255146,14.581542,83,0,33.84613,1432,1,60.601097,8518,1,2
1342227646,14.570408,2,0,34.3345,35617,1,59.208706,228037,1,2
1342239997,14.538757,0,0,37.97207,7879,1,78.04327,23176,1,2
1342265300,14.523908,0,0,35.518116,7141,1,64.2466,18919,1,2
1342239916,14.411041,0,0,36.133205,8670,1,69.42551,22958,1,2
1342229108,14.408273,0,0,32.360195,8819,1,51.185406,23325,1,2
1342241140,14.256892,0,0,32.420532,2543,1,51.641537,22412,1,2
1342214700,14.228052,5,0,33.226604,38886,1,56.04595,341823,1,2
1342229678,14.226677,0,0,30.17443,4117,1,45.776512,18839,1,2
1342266688,14.128238,0,0,32.864033,8613,1,55.266884,23477,1,2
1342239917,14.037686,3,0,34.554893,7168,1,66.95384,18942,1,2
1342226972,13.955827,0,0,34.152042,5442,1,62.409267,18671,1,2
1342239794,13.92904,0,0,32.187504,7151,1,55.62888,18933,1,2
1342227648,13.671599,0,0,31.728662,27190,1,52.790886,177473,1,2
1342266694,13.629252,0,0,33.81248,7130,1,62.835167,18882,1,2
1342193013,13.574029,32,0,30.105766,6595,1,50.714836,70906,1,2
1342239267,13.548791,0,0,31.4301,7063,1,54.352253,18784,1,2
1342265314,13.515063,0,0,34.490585,7129,1,69.50415,18858,1,2
1342241089,13.397059,0,0,31.33962,30506,1,54.01155,84923,1,2
1342268325,13.367369,0,0,27.089989,8222,1,39.158775,23228,1,2
1342188786,13.353957,33,0,36.784103,1329,1,83.890625,19428,1,2
1342268382,13.245362,0,0,33.755016,7176,1,67.7647,18995,1,2
1342183682,13.233171,12,0,30.085901,28403,1,50.25537,220297,1,2
1342220626,13.18191,1,0,30.665606,7172,1,50.835983,23045,1,2
1342227647,13.130225,5,0,30.885473,27963,1,53.262714,176775,1,2
1342265289,13.114935,0,0,33.25029,7062,1,62.897457,18942,1,2
1342214701,13.056333,1,0,29.199108,9094,1,46.66976,131977,1,2
1342265288,13.033808,0,0,32.692394,7160,1,63.637695,18970,1,2
1342227728,12.805803,18,0,32.1358,8713,1,61.240738,23041,1,2
1342265290,12.6913,0,0,32.367416,6979,1,62.197395,18961,1,2
1342216942,12.61068,3,0,30.052523,2393,1,50.656143,24694,1,2
1342239800,12.57122,0,0,28.578115,6354,1,46.52957,18911,1,2
1342229677,12.540586,0,0,28.688868,7222,1,46.95087,23549,1,2
1342229203,12.468395,1,0,30.491297,7025,1,55.250042,18687,1,2
1342216933,12.457114,25,0,25.852419,2595,1,38.56232,83919,1,2
1342204957,12.448929,0,0,28.852123,4886,1,48.624836,23559,1,2
1342226973,12.444328,0,0,30.489754,6729,1,55.513577,18689,1,2
1342189703,12.436873,30,0,28.695538,678,1,48.157314,6948,1,2
1342191183,12.421873,23,0,28.426306,40915,1,46.93943,230984,1,2
1342255147,12.201716,0,0,26.0188,2464,1,39.29012,23409,1,2
1342255043,12.136566,0,0,28.779705,8208,1,50.43262,23447,1,2
1342268342,12.124945,0,0,27.334202,10212,1,42.86624,46130,1,2
1342214508,12.116724,37,0,29.390707,41576,1,56.170067,587894,1,2
1342214509,12.083041,42,0,29.381548,41388,1,56.138462,587912,1,2
1342229676,12.023806,0,0,26.54222,7085,1,43.08855,18872,1,2
1342229189,11.9518,0,0,27.523252,5871,1,48.14543,19007,1,2
1342214506,11.910612,39,0,29.303534,35410,1,56.195568,590063,1,2
1342188664,11.905457,73,0,33.912518,1195,1,82.006714,5800,1,2
1342240006,11.889056,0,0,29.683939,8170,1,55.70895,23467,1,2
1342214507,11.88825,43,0,29.33184,35216,1,56.09421,589771,1,2
1342239816,11.835323,1,0,27.449436,2221,1,46.17925,22951,1,2
1342239802,11.8245735,0,0,26.867712,7859,1,43.179802,23216,1,2
1342268377,11.774852,0,0,28.57435,7110,1,52.86775,18864,1,2
1342236250,11.720329,0,0,27.423172,4774,1,46.36543,23216,1,2
1342227692,11.629246,54,0,28.072807,8011,1,50.39955,177503,1,2
1342239945,11.593995,0,0,27.267181,950,1,46.31304,18585,1,2
1342239801,11.592184,2,0,26.486605,3473,1,42.85961,19065,1,2
1342261657,11.578908,41,0,27.046991,1278,1,47.525066,44767,1,2
1342226627,11.545228,2,0,28.877758,3179,1,53.655815,40799,1,2
1342226974,11.538994,0,0,26.118576,1145,1,41.780876,18912,1,2
1342266701,11.497546,0,0,29.22437,6989,1,55.656967,18946,1,2
1342220633,11.424408,0,0,26.033375,6099,1,42.322834,23044,1,2
1342203618,11.411507,6,0,26.027357,1449,1,42.469753,22220,1,2
1342211305,11.347533,1,0,26.958925,5904,1,47.18294,18507,1,2
1342239906,11.268077,0,0,28.841782,6360,1,55.682934,18948,1,2
1342240299,11.250848,0,0,29.3948,6849,1,60.946136,18943,1,2
1342265317,11.131062,0,0,29.86131,2314,1,63.049007,23310,1,2
1342266691,11.125526,0,0,27.124798,2964,1,52.451107,18927,1,2
1342240294,11.124617,0,0,30.140255,6664,1,63.13701,18919,1,2
1342230840,11.080651,0,0,26.637075,1122,1,47.893864,21681,1,2
1342229190,11.031996,1,0,25.821651,3517,1,45.05921,18852,1,2
1342188689,10.992045,24,0,24.354197,736,1,40.788986,19713,1,2
1342240300,10.960842,0,0,28.277874,6887,1,57.18556,19013,1,2
1342192090,10.8806305,0,0,29.240242,6284,1,62.957954,54338,1,2
1342239995,10.705247,0,0,28.32505,504,1,57.848854,23075,1,2
1342229106,10.625486,0,0,23.122948,1654,1,39.317757,18933,1,2
1342199365,10.59227,3,0,23.792154,1571,1,39.50988,18131,1,2
1342229185,10.3420105,0,0,24.287643,649,1,42.97959,18894,1,2
1342229191,10.209023,0,0,24.079302,4471,1,42.054863,18870,1,2
1342220632,10.142455,2,0,23.404707,1433,1,39.173485,18884,1,2
1342224972,10.129218,0,0,23.292128,3772,1,39.59911,120035,1,2
1342229109,10.117855,0,0,21.802757,483,1,34.843895,18942,1,2
1342239850,10.10958,0,0,23.35969,1561,1,38.362232,22510,1,2
1342239889,10.107196,0,0,23.695137,545,1,40.377014,14124,1,2
1342240295,10.095469,0,0,26.537844,5671,1,54.150963,19025,1,2
1342240296,10.09028,0,0,26.055332,4234,1,52.36254,19014,1,2
1342265330,10.0711,1,0,23.971643,2426,1,43.96735,18979,1,2
1342266706,10.066044,0,0,25.092491,7617,1,46.881615,23341,1,2
1342199364,10.017408,0,0,22.755533,840,1,36.738934,12998,1,2
1342239786,9.935099,1,0,24.841436,8003,1,46.783504,23202,1,2
1342220627,9.9333,1,0,22.459423,1778,1,39.155598,18920,1,2
1342230845,9.918474,0,0,23.763271,2703,1,43.32754,18972,1,2
1342240025,9.9058895,0,0,24.454897,7926,1,46.066353,23388,1,2
1342224970,9.883967,1,0,22.751923,4270,1,38.84035,128860,1,2
1342229621,9.832302,0,0,22.76871,717,1,37.741608,18949,1,2
1342244163,9.820132,0,0,24.529787,14990,1,45.813465,49314,1,2
1342241130,9.773246,0,0,24.60078,2697,1,45.542942,23378,1,2
1342239900,9.771696,0,0,24.651138,8090,1,46.379196,23418,1,2
1342241087,9.768188,0,0,24.402365,7932,1,45.96818,23175,1,2
1342211617,9.744418,36,0,24.039307,12790,1,46.091557,134451,1,2
1342239979,9.734206,0,0,24.608088,7915,1,46.221657,23441,1,2
1342211604,9.703586,42,0,23.83378,13086,1,45.573536,136322,1,2
1342256807,9.698989,0,0,23.103357,3263,1,40.89388,23223,1,2
1342241158,9.694795,0,0,24.196669,7837,1,45.390873,23231,1,2
1342211605,9.692358,36,0,24.040104,12873,1,46.010498,133909,1,2
1342240277,9.690808,0,0,24.13645,7716,1,44.766335,23328,1,2
1342240315,9.688557,0,0,23.98784,7576,1,44.325424,23319,1,2
1342211606,9.674071,44,0,23.836807,13143,1,45.60995,136609,1,2
1342240318,9.627239,0,0,23.904392,7377,1,43.88088,23400,1,2
1342220869,9.426261,12,0,22.20261,1240,1,37.860962,62540,1,2
1342239777,9.371151,0,0,22.407078,6099,1,39.744728,171557,1,2
1342230853,9.34745,0,0,22.096718,2002,1,39.457787,49039,1,2
1342266668,9.329021,0,0,22.16113,1393,1,38.3653,23189,1,2
1342266686,9.289706,0,0,22.003592,1438,1,38.951645,23514,1,2
1342215998,9.284886,0,0,22.128815,359,1,39.142094,18966,1,2
1342268391,9.272403,0,0,22.689985,1410,1,42.675972,18967,1,2
1342239833,9.2665825,0,0,21.847597,389,1,38.34711,16815,1,2
1342230854,9.124163,1,0,21.25491,405,1,38.294746,18960,1,2
1342265390,9.079244,0,0,21.49911,1157,1,38.851696,51783,1,2
1342265331,9.077995,0,0,22.645279,2611,1,42.548756,51848,1,2
1342188589,8.968981,43,0,24.63791,611,1,59.000904,3200,1,2
1342215996,8.964002,4,0,21.748426,1308,1,40.155308,23025,1,2
1342220526,8.943625,0,0,21.144697,730,1,37.331352,109410,1,2
1342268376,8.84079,0,0,21.15564,353,1,37.66115,23422,1,2
1342230837,8.737296,0,0,20.717352,343,1,36.2716,23105,1,2
1342241139,8.560777,2,0,19.810926,381,1,34.110836,115157,1,2
1342241138,8.540896,1,0,19.803946,371,1,33.72656,114638,1,2
1342192092,8.52515,0,0,21.77198,444,1,41.510498,51787,1,2
1342192099,8.489023,7,0,20.066635,895,1,35.467403,196447,1,2
1342251962,8.318458,1,0,21.433435,334,1,41.30012,23080,1,2
1342213207,7.641452,7,0,18.344948,10865,1,34.360806,112737,1,2
1342188661,7.5343733,0,0,18.066658,682,1,32.43378,4848,1,2
1342211319,7.263482,12,0,17.353897,9648,1,32.169914,96070,1,2
1342189079,7.236343,18,0,17.28706,2190,1,33.180923,23864,1,2
1342189080,7.1833124,16,0,17.232927,2186,1,33.12812,23780,1,2
1342188753,7.031207,28,0,18.130466,421,1,39.6254,2022,1,2
1342211309,6.2721252,37,0,15.062475,6354,1,28.241114,74128,1,2
1342206693,5.851317,1,0,14.392719,322,1,25.783842,33283,1,2
1342211294,5.808642,33,0,13.750217,5243,1,25.09902,60460,1,2
1342206692,5.785918,2,0,14.18476,333,1,25.474478,32285,1,2
1342185537,5.34878,73,0,13.940871,406,1,34.649303,2659,1,2
1342202244,5.310961,4,0,11.837504,1378,1,20.455898,34141,1,2
1342192087,5.1030426,1,0,11.580348,300,1,20.9703,2597,1,2
1342205055,4.9768615,41,0,10.5345745,2184,1,17.264479,19762,1,2
1342189430,4.8969917,93,0,9.909398,314,1,17.907232,1252,1,2
1342198565,4.620918,13,0,9.903814,1480,1,16.615196,17527,1,2
1342188756,4.3558197,43,0,8.449496,320,1,15.107357,1438,1,2
1342257362,3.086033,224,1,4.829999,260,0,8.872127,4111,1,2
1342232364,2.8062763,574,1,3.656357,299,0,6.7811184,6373,1,2
1342248500,2.6911964,148,1,4.2014875,142,0,7.719144,2695,1,2
1342247997,2.58979,109,1,4.4348307,156,0,8.130204,2529,1,2
1342248000,2.567648,135,1,4.3323975,148,0,7.9629307,2577,1,2
1342248493,2.5176005,110,1,4.222052,132,0,7.758693,1888,1,2
1342212284,2.1093333,27,0,3.7400851,808,1,6.5017076,5668,1,2
1342187265,2.0137568,34,0,3.722338,526,1,6.421939,3562,1,2
1342211397,2.0071325,23,0,3.7230852,791,1,6.55538,5660,1,2
1342198147,1.997482,27,0,3.7355132,820,1,6.462216,5707,1,2
1342201125,1.9840932,26,0,3.7627168,471,1,6.6065955,3426,1,2
1342212302,1.9802576,23,0,3.736742,803,1,6.5392447,5637,1,2
1342199776,1.9636843,37,0,3.7742107,474,1,6.5992517,3534,1,2
1342211415,1.952131,36,0,3.7657192,463,1,6.6028066,3374,1,2
1342212285,1.9443581,20,0,3.7029357,824,1,6.344525,5604,1,2
1342198148,1.9399438,24,0,3.7278752,774,1,6.2874074,5535,1,2
1342212301,1.937174,33,0,3.7165508,815,1,6.3402767,5648,1,2
1342201124,1.9365492,30,0,3.731467,533,1,6.4477363,3706,1,2
1342187266,1.9345882,24,0,3.7438827,332,1,6.3944316,2965,1,2
1342199777,1.9182006,37,0,3.7271369,546,1,6.4219885,3643,1,2
1342211416,1.9172137,19,0,3.7452157,340,1,6.46769,3091,1,2
1342211398,1.9141799,24,0,3.7001457,827,1,6.3251686,5729,1,2
1342229215,13.041842,16,0,37.97095,149,0,94.58843,884,1,1
1342254107,11.727159,17,0,24.799072,289,0,41.35783,10052,1,1
1342258360,11.532086,17,0,24.549772,263,0,41.561024,8645,1,1
1342254665,11.522004,19,0,24.81103,277,0,41.189148,10113,1,1
1342254649,11.477278,18,0,24.827589,259,0,41.27219,10263,1,1
1342255050,11.298775,20,0,24.905462,278,0,41.68731,9987,1,1
1342254075,11.244964,18,0,24.335363,274,0,41.409153,9962,1,1
1342261695,11.187641,16,0,24.771315,255,0,41.317463,8787,1,1
1342257358,11.157182,18,0,24.964113,272,0,41.19236,9150,1,1
1342255128,11.1485615,20,0,24.569305,282,0,40.78422,9958,1,1
1342255229,11.037291,21,0,24.906836,289,0,40.893494,10073,1,1
1342254527,11.033176,17,0,24.498047,264,0,40.98599,10110,1,1
1342255017,10.933529,21,0,24.688057,274,0,40.83279,9884,1,1
1342256625,10.840567,19,0,24.759768,288,0,41.046326,9467,1,1
1342254486,10.5763645,21,0,24.56247,283,0,40.894756,10035,1,1
1342229218,10.240867,0,0,28.88679,140,0,66.643456,658,1,1
1342201432,10.1587515,20,0,27.466225,136,0,65.06327,1041,1,1
1342253380,10.018392,0,0,26.566092,276,0,58.195023,2302,1,1
1342254466,9.735196,0,0,21.450344,288,0,33.55257,23398,1,1
1342207042,9.627078,0,0,21.731419,228,0,33.768864,22961,1,1
1342222664,9.374005,1,0,26.127163,150,0,62.073105,1087,1,1
1342241131,9.045358,0,0,19.423685,35,0,29.733896,18525,1,1
